PC_TIME,TIME,TIME_TICK,BPOGX,BPOGY,BPOGV
1784418324.0790,178.17743,2188021170,0.44833,0.16924,1
1784418324.0857,178.18414,2188088334,0.44833,0.16924,1
1784418324.0924,178.19084,2188155313,0.45776,0.16858,1
1784418324.0991,178.19756,2188222530,0.44575,0.17583,1
1784418324.1061,178.20456,2188292489,0.44599,0.17973,1
1784418324.1125,178.21094,2188356315,0.46542,0.18641,1
1784418324.1194,178.21791,2188426094,0.46629,0.19584,1
1784418324.1261,178.22459,2188492890,0.46708,0.20349,1
1784418324.1326,178.23105,2188557355,0.46729,0.21309,1
1784418324.1396,178.23808,2188627670,0.46758,0.21747,1
1784418324.1463,178.24480,2188694869,0.46758,0.21747,1
1784418324.1527,178.25113,2188758153,0.45955,0.19969,1
1784418324.1597,178.25815,2188828455,0.46655,0.20501,1
1784418324.1661,178.26453,2188892201,0.46575,0.19734,1
1784418324.1728,178.27122,2188959220,0.47049,0.17957,1
1784418324.1794,178.27791,2189025984,0.46937,0.17766,1
1784418324.1862,178.28462,2189093141,0.46921,0.17360,1
1784418324.1931,178.29158,2189162702,0.45304,0.16062,1
1784418324.1996,178.29802,2189227113,0.45360,0.15772,1
1784418324.2065,178.30493,2189296162,0.45360,0.15772,1
1784418324.2129,178.31139,2189360763,0.45998,0.14245,1
1784418324.2197,178.31812,2189427993,0.45497,0.16445,1
1784418324.2267,178.32515,2189498439,0.45393,0.15217,1
1784418324.2331,178.33154,2189562276,0.45517,0.14185,1
1784418324.2401,178.33855,2189632332,0.45746,0.12492,1
1784418324.2464,178.34489,2189695882,0.45593,0.11294,1
1784418324.2534,178.35184,2189765295,0.45385,0.11629,1
1784418324.2598,178.35831,2189829948,0.45861,0.12827,1
1784418324.2668,178.36522,2189899028,0.45968,0.14097,1
1784418324.2732,178.37167,2189963624,0.46770,0.14620,1
1784418324.2799,178.37839,2190030800,0.44735,0.15070,1
1784418324.2869,178.38533,2190100165,0.44913,0.16622,1
1784418324.2933,178.39177,2190164665,0.45291,0.19723,1
1784418324.3002,178.39871,2190233977,0.45810,0.20046,1
1784418324.3069,178.40540,2190300856,0.45766,0.19199,1
1784418324.3137,178.41212,2190368107,0.46165,0.15966,1
1784418324.3204,178.41891,2190436066,0.46182,0.12848,1
1784418324.3272,178.42569,2190503749,0.45940,0.10409,1
1784418324.3337,178.43221,2190568929,0.44882,0.09012,1
1784418324.3405,178.43895,2190636419,0.44799,0.08973,1
1784418324.3469,178.44537,2190700696,0.44799,0.08973,1
1784418324.3539,178.45232,2190770074,0.44766,0.08205,1
1784418324.3605,178.45898,2190836754,0.44950,0.07754,1
1784418324.3670,178.46547,2190901620,0.44991,0.08620,1
1784418324.3739,178.47241,2190971029,0.45710,0.09827,1
1784418324.3804,178.47888,2191035674,0.46227,0.11330,1
1784418324.3873,178.48579,2191104886,0.46392,0.13034,1
1784418324.3938,178.49226,2191169594,0.47084,0.15021,1
